81|The Hudsucker Proxy (1994)|01-Jan-1994|5,14|119,263,359,1568,2958,2977,3051,3377,3554,3633,3794,3811,4900,5618,5669,6119,6473,6606,6715,7281,7315,7446,8175,8320,9142,9220,9466,9947,10056,10352,10660,11318,11785,12093,12836,13450,15375,15404,15571,16197,16441,16750,17476,17721,17892,19110,19260,19462,20355,20391,20917,21421,21634,21756,22178,22494,23080,23190,23205,23289,23359,23418,23651,24297,24947,25182,26245,26293,26510,27777,28073,28345,28659,28781,29767,29991,33062,33905,34210,36491,37461,38821,39045,39974,40888,42160|147,148
82|Jurassic Park (1993)|01-Jan-1993|1,2,15|951,3188,3359,3527,5833,7922,8289,8329,9834,11562,12648,13908,14165,14773,16928,18016,18135,18971,20367,22367,23112,23340,24580,26110,28594,29023,30868,32461,39738,40189|773
83|Much Ado About Nothing (1993)|01-Jan-1993|5,14|1373,2347,2819,2989,4854,7167,7808,11791,12024,12912,13605,15166,15764,18992,21719,23515,27575,28993,30032,36366,41153,41668|95
84|Robert A. Heinlein's The Puppet Masters (1994)|01-Jan-1994|11,15||
85|The Ref (1994)|01-Jan-1994|5|140,218,1464,2200,2259,2998,3457,3824,5062,5602,5652,6313,7894,9080,11611,12326,13829,13855,14377,14433,14932,14984,15078,16415,18882,19191,20227,20248,20667,20761,21611,22034,23265,23581,24184,24719,25038,26635,26759,27354,28594,29077,29317,29839,31161,32230,34049,34945,34974,35433,37430,37937,37962,39170,39467,40921,41296,42971|196
86|The Remains of the Day (1993)|01-Jan-1993|8|213,1603,1640,3153,4279,4392,5319,6790,8027,8784,9122,9790,10162,10779,11255,11996,12412,13348,15665,17351,20677,20768,21659,21713,21990,23248,23911,25559,26331,26688,26906,26947,28107,34662,35006,35142,35293,35553,35595,35781,36583,38412,41668|381
87|Searching for Bobby Fischer (1993)|01-Jan-1993|8|1845,2200,2660,4096,5011,6380,6402,7490,8184,8413,8425,8530,9332,11320,11365,14015,14290,14426,16117,16387,17039,17262,17263,17594,18538,18977,19231,20064,20322,20426,20947,21447,21508,21760,23175,23304,23506,23800,24014,24174,24541,25064,25810,29372,33320,34222,36671,38027,39767,42271,42971|897
88|Sleepless in Seattle (1993)|01-Jan-1993|5,14|492,805,1098,2608,2743,3643,7456,8140,9222,10883,11235,12395,15017,15289,15528,16256,16933,17055,17262,17600,17794,17979,18460,19581,21246,21783,22650,24517,25130,25690,25811,26464,29055,29182,31750,31883,32735,33703,34924,35249,35276,35348,35757,36847,37024,38585,39229,40190,40369,40982,42320,42749,42912|237
89|Blade Runner (1982)|01-Jan-1982|10,15|368,925,8666,9967,11199,11961,12379,12709,14144,19698,19699,19748,20305,20983,21270,21795,23103,26083,26616,27433,30867,31238,32429,34422,34699,34804,34878,34885,37293,39713,43004|723
90|So I Married an Axe Murderer (1993)|01-Jan-1993|5,14,16|554,770,1772,2253,3026,3062,3385,5842,6962,7366,9494,10183,10413,10667,11124,11335,11706,13028,14182,14778,16849,17634,18787,18844,19172,19819,21012,21411,21646,21970,22824,23072,23184,23679,25798,26096,27027,27420,28745,28870,30621,31483,32204,32651,32674,33534,33553,34185,35738,36585,36843,36874,37392,37415,38372,38551,38859,39092,39251,39411,40979,41796,41831,42728|712
91|The Nightmare Before Christmas (1993)|01-Jan-1993|4,5,12|1242,3768,5658,7712,11615,12586,13528,14363,17028,17047,18446,19710,19989,21207,21395,21516,21521,21852,23172,23473,23777,27450,27535,30760,32809,32812,33487,34636,34806,36554,36965,37413,38592,38776,39350,41949|729
92|True Romance (1993)|01-Jan-1993|1,6,14|156,759,1551,1617,1807,2690,4281,5411,5954,6441,8012,8094,9193,9219,9903,12017,12344,12648,13917,14137,14371,14874,16736,19718,20430,20782,20833,21531,22638,22757,24318,24368,24818,27321,29602,33205,33505,36562,39216,43000|724
93|Welcome to the Dollhouse (1995)|24-May-1996|5,8|3368,5090,5224,6502,7247,8033,8049,10066,15236,15931,15995,19514,20960,23756,26403,29859,30778,32252,34678,35065,35067,35607,37032,37244,37251,37323,38183,39184,39220,39315,42156|764
94|Home Alone (1990)|01-Jan-1990|4,5|1268,1471,1673,1794,2373,3297,3827,3864,4289,4946,4984,5794,5795,6725,6962,7912,8406,8644,10026,10517,10881,10911,10956,11329,14291,16523,18924,19707,19847,20073,20497,20566,21570,22787,22874,22889,22935,23498,24297,25085,26259,27289,28140,28530,29150,30286,31712,31743,32020,32226,32489,33919,35457,36954,37128,37818,37895,38414,38592,39475,39476,39656,40585,40855,40944,40959,42594,42819,42933|153
95|Aladdin (1992)|01-Jan-1992|3,4,5,12|149,150,616,2116,3532,4795,5820,8919,9921,10042,12104,13415,20803,21201,23587,24490,27783,27839,28303,32174,32462,36312,36726,36926,37532,40242|145,572
96|Terminator 2: Judgment Day (1991)|01-Jan-1991|1,15,16|19,238,809,819,1965,1973,2444,3152,3793,4479,5264,5983,6584,7620,7692,7993,9053,9549,10499,13218,13698,14251,14325,14373,14632,14916,15460,15730,15936,17153,18494,18748,19243,19310,20039,20256,20748,22827,23434,23488,23867,24224,24923,24924,24961,25685,26130,27064,27348,28147,28240,28475,28532,28967,30665,31222,31887,32339,33048,33949,34369,34377,35298,37748,37754,39918|114
97|Dances with Wolves (1990)|01-Jan-1990|2,8,18|104,1265,2135,3347,3531,4345,4482,4566,5462,5478,5480,5877,5886,7288,8007,9031,9850,10096,10174,10281,10898,11298,11518,11955,12066,12082,13261,13324,14969,15016,15637,18043,19095,19130,20228,20753,21724,22340,22650,24749,25398,25644,25849,26090,27930,27989,27992,28396,28563,30259,31092,31752,31851,32144,36414,37492|162
98|The Silence of the Lambs (1991)|01-Jan-1991|8,16|36,828,1066,2289,2542,2594,3048,3055,3556,3582,4989,5380,6026,6137,7198,7513,8068,9745,10746,11320,11728,11996,12124,12544,12589,13916,14605,14724,14944,15152,15259,15268,17447,17638,17744,17849,17853,17996,18208,18858,19329,22331,22479,22774,23265,23327,23474,23591,26759,26957,27183,27447,28716,28774,29768,32172,33041,33421,35394,36501,36903,37526,39997,40340,40836,40892|195
99|Snow White and the Seven Dwarfs (1937)|01-Jan-1937|3,4,12|957,3340,4609,5039,5095,9594,10981,16831,19756,21244,25212,31221,32175,36173|164,316,384,562,612,736
100|Fargo (1996)|14-Feb-1997|6,8,16|534,1275,2440,2474,2832,3554,3811,6626,7572,8001,8217,9385,12108,13655,15624,15945,16117,18990,19943,20128,21126,21443,21724,23330,23383,23490,24320,25282,27897,29486,30395,35185,36015,36431,37495,38388,39077,40110,40640,41275,42772|147,148
101|Heavy Metal (1981)|08-Mar-1981|1,2,3,11,15|938,2228,3409,3864,5141,7015,8489,8831,9871,13091,13790,14888,15282,18284,18658,21472,22362,22470,23346,24453,26359,27029,27229,27660,28848,30884,32824,34225,36628,39234,39953,40529|632
102|The Aristocats (1970)|01-Jan-1970|3,4||
103|All Dogs Go to Heaven 2 (1996)|29-Mar-1996|3,4,12|2588,3806,4188,5377,5431,5820,6587,6765,11331,12807,14649,16057,21987,23871,23897,28780,32847,34702,35310,38393|460,697
104|Theodore Rex (1995)|29-Mar-1996|5|416,1069,2703,2742,3409,3982,4580,4581,4582,4999,5421,6008,7506,7678,8115,8444,12996,13064,14535,14766,15636,15991,16068,16922,17209,17297,18580,18729,19084,19831,20803,21178,21201,21365,22065,22201,22301,22690,22998,23846,24306,25599,25749,28375,30456,31626,32174,32528,32696,33932,34446,34668,35619,36250,36319,36717,36926,37532,38832,40637,41862|76
105|Sgt. Bilko (1996)|29-Mar-1996|5|310,1051,1510,1896,2417,2808,2824,4127,4471,5029,5517,7479,7537,7609,7823,8296,10534,10921,11094,11124,11509,11912,12144,13156,13420,13635,15010,16653,17740,18033,18188,19845,20128,20426,22338,22462,24943,25131,26478,28064,28416,29260,30715,30895,31114,33760,34497,34664,38726,39540,39867,40013,40131,40759,41898,42472|493
106|Diabolique (1996)|01-Jan-1996|8,16|53,465,5118,9284,10219,10888,14072,14401,15495,15616,18542,18874,19572,20045,20258,22606,25217,27098,29258,29962,30077,35987,36580,40237,41293,42995|137
107|Moll Flanders (1996)|14-Jun-1996|8|1372,2812,2941,4227,5177,5861,6400,6605,8921,11612,11724,12340,12824,13234,14904,15750,15944,18649,19542,20120,22894,23252,23953,24907,25548,26366,26380,27422,27975,28102,30561,31350,31810,33434,33534,34368,34631,34844,34879,35309,35325,35802,35893,36420,36984,37445,37506,37558,37584,37999,38071,38199,38246,38591,39645,40187,40670,40891,41578,41760,42907|198
108|Kids in the Hall: Brain Candy (1996)|12-Apr-1996|5|9,1409,1763,1778,3165,4153,4647,5355,5749,5939,6908,8606,8625,8880,12153,12904,13101,16358,16415,17099,17142,17363,18668,19224,20272,21666,21749,26097,26473,26603,27365,28399,28448,30231,30642,31027,32280,32827,33086,33295,33696,34155,34512,34547,34621,34870,34964,35460,36477,38784,39604,40886,41015,41248,42464|498
109|Mystery Science Theater 3000: The Movie (1996)|19-Apr-1996|5,15|1658,2795,9035,13057,16263,18703,19018,19172,20201,21637,32616|500
110|Operation Dumbo Drop (1995)|01-Jan-1995|1,2,5,17|628,1759,3309,4371,5504,7101,7127,9759,11961,12032,13409,13483,13664,14800,14957,14984,15361,15477,15921,17907,19033,19144,19146,21298,23214,25123,25955,26156,26858,26884,26886,27493,41470,41502,41630|875
111|The Truth About Cats & Dogs (1996)|26-Apr-1996|5,14|3015,3459,4392,4908,5719,6694,6956,8798,9555,16977,19670,20648,20911,22693,26140,28404,30244,32901,32919,33278,33696,38844,39307,39492,40157,41705,42004,42508|457
112|Flipper (1996)|10-May-1996|2,4|1299,3194,4126,5757,6428,9008,10792,11272,11843,13167,13674,19271,28210,28617,30213,31098,33102,33221,38217,41843,42527|735
113|Horseman on the Roof, The (Hussard sur le toit, Le) (1995)|19-Apr-1996|8||
114|Wallace & Gromit: The Best of Aardman Animation (1996)|05-Apr-1996|3||600
115|The Haunted World of Edward D. Wood Jr. (1995)|26-Apr-1996|7|129,3092,15128,15859,15860,16431,17013,22244,25664,25999,26010,27304,27495,28613,33576,34194,35900,37435,37582,38544,39868|809
116|Cold Comfort Farm (1995)|23-Apr-1996|5|1599,1665,2680,6894,8999,12076,12686,12736,13132,13572,17328,18789,19856,20448,20575,23560,23754,29654,30032,30881,34862,35722,36883,37160,37828,38131,39577,39693,39834,40458,41688|713
117|The Rock (1996)|07-Jun-1996|1,2,16|562,643,1965,2050,2128,2674,3695,4251,4326,4731,5041,5156,5200,5769,6481,6737,7197,7866,8667,8716,9343,9394,10155,10516,10534,10662,10756,11029,11062,11221,11625,12296,13480,13683,13688,13713,14856,15728,15734,16203,16334,17231,17412,18481,18905,19070,19374,19486,20385,20855,21439,22093,22537,22882,23031,23110,24194,24326,24618,24772,24806,24818,24917,25373,25840,26240,26289,26373,27121,27802,27982,28428,28633,28860,33399,36090,36874,37146,40285,42442|58
118|Twister (1996)|10-May-1996|1,2,16|1893,1909,3559,5551,6192,7122,7811,7854,8326,8421,10330,11141,11831,12605,12822,13734,14940,15445,15457,18055,20320,21534,21914,22764,22958,24400,24818,26106,27731,27948,28725,32281,33780,33833,34374,34996,35143,35555,37488,38169,39010,40421,40917|187
119|Maya Lin: A Strong Clear Vision (1994)|01-Jan-1994|7|36641|557
120|Striptease (1996)|28-Jun-1996|5,6|917,918,1045,1399,1404,1507,1958,2328,4048,4481,5396,5610,5757,7577,9532,9857,9858,10224,10465,10522,11693,13102,19151,19656,19897,19958,20071,20256,21877,21887,21898,22862,22954,24930,25845,26388,27560,27997,28949,29001,29172,29233,29978,33272,33345,33663,33751,34931,36711,37015,38035,38970,39783,40577,41090,41408,42711,42746,42864|67
121|Independence Day (ID4) (1996)|03-Jul-1996|1,15,17||
122|The Cable Guy (1996)|14-Jun-1996|5|286,351,695,2248,2674,2727,3057,4041,4526,4860,5183,5719,6798,6884,8244,9361,9554,10233,11729,12013,12145,12612,12760,13352,14029,14792,15474,17105,17742,17763,18731,18858,19466,19519,19615,19670,21552,21709,22126,22145,22204,22265,22429,23553,23554,23631,23788,24175,24944,25183,26085,26639,27948,28413,29013,29023,29714,29768,32086,32498,32753,33696,34186,34277,34452,34630,35472,35968,36037,36241,36848,37108,37299,39694,41021,41268,41634,42336|781
123|The Frighteners (1996)|19-Jul-1996|5,11|279,927,2258,2352,3559,4335,5106,6723,6937,7610,7807,7905,7995,8791,9067,10447,10450,12011,12606,12640,13696,13714,15101,15459,15811,16640,16959,17036,17385,18989,19565,20132,20949,20999,22104,22289,24382,25476,28861,29426,30373,31579,34574,34620,35634,35960,36929,37429,38218,42313,42415,42536,42770|383
124|Lone Star (1996)|21-Jun-1996|8,13|466,2602,2603,3478,3854,4171,4199,4904,4908,5276,5787,8850,10351,10580,12710,13181,14420,14739,16699,17053,17510,17623,18157,18494,20474,20663,20848,21468,21871,22274,25110,25327,25347,26312,26965,27154,31706,32307,33971,34782,35276,36243,36543,36884,36951,37275,37280,37282,37495,37716,39117,41352,42725,42765|707
125|Phenomenon (1996)|29-Jun-1996|8,14|473,2677,4619,5491,5524,6610,6887,7464,7995,8691,8952,9135,9434,10432,13323,13589,13908,15265,16829,17830,18627,19192,19453,20133,20200,21108,21791,22797,24600,24618,24670,24802,25232,26171,26428,26800,27985,28919,29004,29079,30099,30204,30803,31001,31136,31938,33741,35790,36757,37764,38543,40484|824
126|The Spitfire Grill (1996)|06-Sep-1996|8|135,5236,10422,10452,10453,11852,12626,12651,13013,15244,15542,15655,16647,17786,18630,18728,20282,23193,30027,30888,30999,31263,31770,32288,32947,34180,34442,36285,39272,40931,41105,41736|904
127|The Godfather (1972)|01-Jan-1972|1,6,8|496,1081,2521,2835,2846,2998,3666,4189,4257,4717,5194,5322,5325,5327,5418,5471,5981,7464,8154,8908,9112,9603,9676,10073,10404,10438,10569,11261,12474,12944,13319,14005,15129,15234,15478,16030,16509,16677,16681,16684,16685,17531,18201,19960,20607,20608,21825,21957,21971,22322,22577,22793,22862,23564,24314,24799,26329,26752,26803,26909,27046,27073,27153,28829,30600,31798,31800,34159,35710,35902,36666,36697,38129,40645,40676,41043,41182|157
128|Supercop (1992)|26-Jul-1996|1,16||
129|Bound (1996)|04-Oct-1996|6,8,14,16|2594,13417,14086,17605,20076,21987,22893,23170,24759,30653,33775,37139,40922,41726|840,841
130|Kansas City (1996)|16-Aug-1996|6|642,1183,1487,1731,3480,3554,3660,4087,4100,4538,4776,6111,6239,6726,6831,7435,7756,8690,8775,9314,9406,10873,11827,15345,15371,16192,16280,16643,16960,17315,18629,18709,18725,19098,19715,19820,20335,20443,21188,21189,21450,21600,21667,24435,24587,26497,28063,28755,29130,29238,29365,30057,30094,33187,35440,35777,36491,37155,39754,40892|11
131|Breakfast at Tiffany's (1961)|01-Jan-1961|8,14|120,1009,1260,1369,1686,2281,2315,2772,3544,4772,5684,5901,6419,7545,8141,8322,8334,10206,10285,13989,14398,14655,14767,15073,15165,16199,16605,17237,18465,18953,19217,19794,20261,20460,20521,21320,21574,21676,22497,23536,23956,25367,25879,27027,28629,28779,29046,29404,29835,31104,31230,31688,31807,34761,34800,35736,36423,36492,37572,37657,38275,38349,38378,38927,39345,41013,41086,41120,41654,42595,42838|227
132|The Wizard of Oz (1939)|01-Jan-1939|2,4,8,12|1257,1672,2349,2493,3059,3085,3862,4061,4936,5095,5493,5689,5737,5782,5890,6113,6309,6618,6877,6951,7511,7545,8990,9492,10185,10721,11084,11507,12091,12284,12537,13962,14298,14379,14618,14975,15332,15469,16451,17973,18237,18385,18736,19267,19498,19991,20289,21358,21850,21905,22298,23367,23620,24258,24373,24529,24842,24843,25428,25561,27439,27675,27941,28392,28496,28625,29810,29903,29954,30232,30354,30643,30790,30855,30974,31221,31789,32439,32610,32611,32623,32742,32840,33400,33690,34380,35357,35711,35786,36078,36088,36166,36331,36466,36530,37311,37746,38009,38078,38321,39006,39689,39720,39821,40476,40934,40958,41221,41507,41599,42788,42828|174,253,466,805,835
133|Gone with the Wind (1939)|01-Jan-1939|8,14,17|259,267,526,772,935,1094,1215,1340,2388,2523,3107,3108,3168,3566,3896,3981,4014,4369,4777,4877,4937,5228,5398,5444,5611,5668,5900,6152,6156,6253,7076,7603,7755,8122,8181,9079,10626,10810,11595,11620,11951,12091,12137,12172,12348,12725,12868,13244,13731,13838,13976,14042,14476,15432,15639,17029,17550,17781,18062,18102,18328,18410,18432,18736,18981,19087,19409,20649,20922,21339,21717,23605,23643,24872,25041,25314,25472,26431,26444,26677,26869,27551,27572,27601,28001,28079,28165,28326,28713,29481,30825,30841,30934,31195,31327,31837,31945,32099,32180,32291,32343,32596,32667,32707,32724,32951,33099,34188,34448,34585,34701,35320,35417,35768,35845,35885,36494,37109,37262,37476,37500,37635,37871,38237,38495,38614,39127,39705,39707,39714,39777,39833,39844,39931,40171,40656,41753,41891,42409,42591,42876|174,253,886
134|Citizen Kane (1941)|01-Jan-1941|8|73,325,346,376,419,433,722,877,970,1096,1139,1864,2515,2611,2927,3126,3205,3420,3471,3747,4458,4524,4753,4895,4960,4981,5007,5059,5222,5398,5430,5474,5486,5498,5718,5864,5895,5985,6076,6272,6476,6582,6648,6746,6852,7272,7278,7421,7536,7555,7641,7687,7800,8164,8577,8591,8671,8826,8893,9083,9230,9289,9411,9493,9700,10084,10165,10192,10425,10596,10693,10878,11036,11060,11147,11351,11407,11508,11658,11772,12227,12486,12567,12696,12744,12925,13116,13141,13298,13412,13559,13839,13885,14599,14643,14860,14923,14926,14993,15015,15465,15580,15791,16047,16051,16331,16338,16370,16399,16645,16951,16966,17049,17070,17411,17518,17619,17678,17696,17864,18041,18306,18454,18493,18906,19267,19320,19326,19335,19452,19463,19480,19527,20396,20749,20895,21077,21452,21605,21612,21697,21843,21941,21974,22081,22170,22198,22405,22482,22752,22828,22886,22887,23065,23078,23122,23153,23272,23363,23528,23819,23986,24060,24092,24396,24489,24547,24745,24782,24984,24985,25019,25101,25112,25164,25503,25529,25795,25813,25913,26023,26227,26257,26499,26620,26875,26882,26972,27396,27700,27843,27907,27956,28089,28163,28277,28317,28417,28499,28877,28950,29265,29725,29976,30328,31578,31722,31822,31975,32050,32160,32234,32265,32270,32329,32372,32757,32843,33057,33234,33417,33478,33622,33915,34004,35505,35725,35983,36317,36799,36840,36975,37214,38062,38348,38440,38451,38607,39705,39777,39805,40492,41858,42391,42633,42754,42790|854
135|2001: A Space Odyssey (1968)|01-Jan-1968|8,13,15,16|483,559,886,1652,1667,1755,2213,4421,4852,5574,6269,6294,6579,7300,7323,8522,9581,10446,11239,11717,12655,13220,13751,14770,15283,15586,15748,16063,16425,17867,19978,21070,21425,21725,22011,22649,23545,25464,25575,25594,26573,27371,27935,28441,28660,30374,30475,30578,31163,31961,32695,33460,33855,34653,36129,36754,37185,37203,37204,37352,38360,38973,38975,41967|433
136|Mr. Smith Goes to Washington (1939)|01-Jan-1939|8|272,533,596,824,837,877,978,998,1139,1213,1827,1839,2117,2633,2777,2926,2955,2973,2991,3421,3471,3534,3951,4017,4071,4114,4164,4239,4369,4370,4739,4877,4895,4960,5135,5258,5286,5291,5313,5398,5474,5591,6251,6453,6590,6653,6670,6739,6851,6852,6947,7076,7272,7509,7641,7746,7970,8308,8754,9268,9721,10192,10727,10736,10757,10971,11257,11351,11595,11981,12345,12407,12466,12485,12486,12777,12886,13025,13124,13389,13416,13593,13830,13884,13885,13984,14036,14376,14441,14720,14810,15008,15288,15442,15550,15598,15760,15770,15813,15819,16054,16351,16657,16907,17102,17103,17302,17316,17322,17357,17411,17445,17779,17916,18037,18039,18062,18267,18306,18388,18396,18490,19091,19169,19335,19360,19480,19893,20026,20029,21237,21339,21341,21434,21517,21729,21936,21983,22508,22850,22852,23078,24202,24240,24621,24880,24904,24929,24996,25001,25083,25105,25112,25150,25204,25314,25444,25636,25784,25789,25880,25948,26005,26008,26269,26308,26422,26681,27231,27257,27296,27351,27502,27541,27615,27627,27630,27631,27632,27671,28078,28357,28706,29406,29613,29961,30443,30979,31573,31606,31722,31783,31823,32059,32268,32628,32638,32873,33402,33621,33822,33884,34009,34112,35978,36602,36777,36983,37109,38964,41510,41841,42255,42335,42812,42845|120
137|Big Night (1996)|20-Sep-1996|8|657,686,1740,2361,3714,3868,4205,4494,11914,13191,17491,19465,23422,23522,23800,26571,29182,30791,32725,33341,34257,35347,36059,40042,40560,41090,41886|722,822
