100|Fargo (1996)|14-Feb-1997|6,8,16|454,1089,2096,2123,2430,3035,3257,5637,6449,6816,6997,7983,10325,11639,13291,13565,13706,16136,16932,17089,17935,18212,18447,19813,19860,19951,20674,21481,23719,25078,25841,29928,30620,30976,31894,32642,33232,34123,34567,35105,36368|
101|Heavy Metal (1981)|08-Mar-1981|1,2,3,11,15|803,1914,2915,3298,4392,5969,7230,7525,8409,11170,11747,12659,12995,15551,15858,18238,18997,19095,19828,20777,22416,22989,23158,23520,24532,26253,27902,29100,31147,33369,33983,34478|
102|Aristocats, The (1970)|01-Jan-1970|3,4||
103|All Dogs Go to Heaven 2 (1996)|29-Mar-1996|3,4,12|2223,3253,3581,4592,4636,4963,5606,5757,9662,10926,12461,13655,18675,20286,20309,24474,27920,29512,30032,32646|
104|Theodore Rex (1995)|29-Mar-1996|5|348,917,2321,2354,2915,3403,3910,3911,3912,4276,4626,5118,6390,6541,6916,7193,11096,11149,12365,12560,13301,13598,13666,14381,14622,14701,15791,15915,16211,16836,17662,17984,18005,18146,18737,18858,18942,19288,19544,20262,20662,21750,21882,24123,25893,26890,27350,27650,27789,28859,29293,29483,30296,30825,30887,31223,31408,31927,33017,34564,35605|
105|Sgt. Bilko (1996)|29-Mar-1996|5|254,901,1291,1623,2077,2409,2422,3526,3818,4304,4708,6369,6417,6483,6664,7063,8983,9320,9463,9487,9813,10165,10359,11221,11448,11621,12767,14158,15080,15329,15469,16849,17089,17338,18975,19087,21197,21349,22515,23858,24160,24887,26108,26263,26458,28709,29338,29479,32929,33621,33906,34035,34139,34671,35634,36107|
106|Diabolique (1996)|01-Jan-1996|8,16|48,392,4378,7896,8708,9293,11975,12254,13178,13283,15760,16037,16620,17015,17203,19215,21423,23043,24885,25486,25571,30598,31105,34229,35121,36565|
107|Moll Flanders (1996)|14-Jun-1996|8|1175,2411,2519,3613,4423,4998,5438,5619,7602,9902,9993,10527,10941,11284,12672,13396,13564,15851,16595,17082,19460,19751,20360,21167,21703,22423,22434,23322,23785,23887,25984,26657,27042,28423,28508,29222,29451,29632,29662,30031,30045,30446,30524,30967,31459,31851,31904,31947,31967,32315,32373,32480,32525,32814,33715,34184,34593,34781,35366,35517,36485|
108|Kids in the Hall: Brain Candy (1996)|12-Apr-1996|5|9,1206,1507,1521,2705,3548,3967,4572,4902,5066,5883,7333,7349,7564,10368,11013,11177,13907,13952,14532,14571,14758,15864,16331,17217,18397,18468,22192,22510,22622,23275,24144,24189,25704,26052,26379,27437,27905,28128,28301,28649,29044,29353,29383,29442,29654,29735,30159,31013,32976,33677,34776,34889,35081,36101|
109|Mystery Science Theater 3000: The Movie (1996)|19-Apr-1996|5,15|1421,2398,7694,11143,13826,15891,16160,16289,17156,18375,27723|
110|Operation Dumbo Drop (1995)|01-Jan-1995|1,2,5,17|534,1503,2831,3736,4696,6043,6066,8307,10203,10261,11438,11499,11647,12587,12718,12743,13063,13160,13544,15215,16170,16265,16267,18088,19719,21341,22061,22242,22835,22858,22860,23380,35275,35303,35407|
111|Truth About Cats & Dogs, The (1996)|26-Apr-1996|5,14||
112|Flipper (1996)|10-May-1996|2,4|1110,2729,3525,4910,5462,7673,9207,9613,10104,11228,11654,16374,23983,24332,25690,26443,28141,28241,32498,35588,36147|
113|Horseman on the Roof, The (Hussard sur le toit, Le) (1995)|19-Apr-1996|8||
114|Wallace & Gromit: The Best of Aardman Animation (1996)|05-Apr-1996|3||
115|Haunted World of Edward D. Wood Jr., The (1995)|26-Apr-1996|7||
116|Cold Comfort Farm (1995)|23-Apr-1996|5|1373,1427,2301,5874,7666,10297,10819,10865,11199,11568,14727,15967,16860,17356,17465,20012,20182,25226,25540,26250,29647,30377,31371,31603,32177,32423,33655,33756,33881,34417,35455|
117|Rock, The (1996)|07-Jun-1996|1,2,16||
118|Twister (1996)|10-May-1996|1,2,16|1620,1634,3038,4734,5271,6061,6653,6690,7085,7172,8801,9502,10092,10752,10939,11702,12703,13137,13146,15348,17254,18288,18609,19353,19511,20735,21087,22198,23575,23762,24425,27438,28726,28773,29228,29763,29891,30240,31889,32456,33172,34383,34807|
119|Maya Lin: A Strong Clear Vision (1994)|01-Jan-1994|7|31159|
120|Striptease (1996)|28-Jun-1996|5,6|784,785,895,1198,1203,1289,1679,2000,3460,3828,4607,4791,4910,6454,8111,8397,8398,8712,8922,8975,9967,11178,16272,16694,16895,16943,17040,17201,18577,18586,18596,19434,19507,21186,21962,22439,23431,23804,24617,24662,24813,24865,25498,28283,28341,28619,28701,29709,31218,31487,32346,33134,33834,34518,34951,35222,36313,36344,36448|
121|Independence Day (ID4) (1996)|03-Jul-1996|1,15,17||
122|Cable Guy, The (1996)|14-Jun-1996|5||
123|Frighteners, The (1996)|19-Jul-1996|5,11||
124|Lone Star (1996)|21-Jun-1996|8,13|393,2234,2235,2972,3290,3565,3589,4194,4198,4506,4934,7539,8821,9024,10842,11240,12270,12540,14193,14495,14877,14976,15441,15721,17380,17541,17701,18235,18572,18921,21328,21523,21540,22381,22931,23093,26960,27459,28890,29580,30004,30818,31075,31372,31429,31711,31716,31717,31894,32085,33269,35176,36324,36361|
125|Phenomenon (1996)|29-Jun-1996|8,14|399,2298,3943,4684,4712,5623,5867,6354,6811,7403,7627,7773,8027,8898,11360,11585,11842,12978,14300,15150,15833,16306,16525,17092,17155,17918,18503,19378,20899,20912,20960,21075,21437,22255,22474,22785,23795,24590,24664,24732,25588,25683,26185,26356,26477,27145,28691,30435,31263,32123,32773,34437|
126|Spitfire Grill, The (1996)|06-Sep-1996|8||
127|Godfather, The (1972)|01-Jan-1972|1,6,8||
128|Supercop (1992)|26-Jul-1996|1,16||
129|Bound (1996)|04-Oct-1996|6,8,14,16|2229,11446,11986,14961,17044,18675,19459,19683,21036,26059,28721,31586,34811,35489|
130|Kansas City (1996)|16-Aug-1996|6|543,1013,1273,1478,2974,3035,3127,3491,3503,3874,4079,5203,5309,5724,5818,6325,6610,7402,7475,7922,8002,9278,10088,13048,13071,13767,13841,14151,14414,14714,15835,15896,15912,16224,16740,16827,17268,17352,17992,17993,18219,18347,18398,20761,20887,22531,23857,24452,24772,24869,24976,25560,25584,28210,30142,30427,31027,31598,33808,34782|
131|Breakfast at Tiffany's (1961)|01-Jan-1961|8,14|104,864,1078,1173,1443,1960,1989,2378,3026,4076,4849,5035,5455,6425,6938,7081,7093,8698,8762,11906,12251,12467,12561,12818,12895,13773,14118,14648,15695,16105,16325,16806,17206,17367,17418,18106,18323,18404,19119,19992,20362,21556,21989,22987,24342,24473,24700,25008,25375,26448,26556,26942,27039,29560,29596,30389,30969,31028,31959,32031,32551,32611,32634,33095,33454,34888,34947,34978,35428,36209,36427|
132|Wizard of Oz, The (1939)|01-Jan-1939|2,4,8,12||
133|Gone with the Wind (1939)|01-Jan-1939|8,14,17|213,221,446,657,800,938,1040,1147,2052,2165,2653,2654,2707,3045,3323,3402,3429,3734,4080,4170,4223,4465,4609,4646,4792,4835,5034,5238,5242,5322,6021,6478,6609,6922,6968,7729,9065,9225,9885,9908,10195,10309,10352,10384,10533,10855,10981,11292,11699,11787,11893,11952,12314,13124,13304,14475,14909,15112,15355,15390,15587,15652,15665,15920,16130,16214,16493,17527,17766,18124,18440,20049,20084,21135,21274,21511,21640,22477,22488,22681,22846,23426,23441,23470,23808,23869,23945,24078,24414,25073,26201,26215,26300,26526,26639,27058,27151,27285,27353,27446,27491,27708,27764,27798,27815,28008,28139,29068,29295,29415,29511,30042,30122,30419,30484,30517,31030,31566,31698,31879,31898,32009,32209,32516,32734,32834,33279,33765,33767,33773,33828,33880,33890,33962,34171,34582,35511,35630,36057,36205,36459|
134|Citizen Kane (1941)|01-Jan-1941|8|65,266,286,313,351,363,609,750,828,940,974,1594,2157,2241,2507,2670,2738,2925,2965,3205,3806,3864,4062,4185,4245,4265,4284,4329,4461,4609,4635,4669,4679,4690,4879,5001,5030,5100,5179,5336,5505,5601,5657,5740,5836,6188,6194,6314,6416,6435,6509,6549,6644,6953,7307,7319,7387,7520,7576,7733,7854,7900,8007,8077,8256,8594,8665,8686,8891,9039,9120,9283,9414,9435,9507,9676,9727,9812,9939,10037,10433,10649,10718,10829,10873,11032,11186,11206,11338,11441,11559,11788,11823,12420,12456,12636,12689,12692,12751,12772,13151,13250,13432,13645,13649,13883,13889,13919,13943,14153,14405,14420,14491,14507,14793,14883,14972,15030,15044,15180,15337,15569,15684,15720,16065,16370,16417,16421,16430,16524,16531,16545,16581,17311,17616,17744,17892,18221,18350,18356,18422,18550,18634,18662,18752,18829,18855,19036,19106,19343,19405,19455,19456,19602,19614,19646,19670,19766,19844,19985,20240,20389,20456,20484,20733,20809,20853,21024,21057,21224,21225,21255,21321,21330,21378,21667,21691,21921,21935,22022,22124,22305,22333,22533,22634,22851,22857,22936,23300,23547,23672,23728,23767,23878,23944,24038,24071,24161,24233,24551,24618,24892,25288,25497,25785,26853,26974,27049,27179,27240,27338,27401,27425,27430,27478,27513,27843,27916,28103,28253,28408,28463,28585,28842,28918,30196,30380,30594,30886,31298,31333,31451,31655,32366,32610,32686,32697,32827,33765,33828,33855,34443,35601,36043,36243,36350,36381|
135|2001: A Space Odyssey (1968)|01-Jan-1968|8,13,15,16|409,476,759,1416,1428,1499,1902,3774,4146,4757,5333,5355,5598,6213,6232,7259,8157,8909,9586,9987,10791,11274,11716,12564,12996,13256,13394,13661,13962,15183,16958,17885,18197,18448,18693,19255,19999,21635,21727,21745,22594,23279,23751,24182,24370,25823,25912,25999,26500,27165,27788,28447,28791,29468,30715,31260,31627,31645,31646,31776,32619,33137,33139,35691|
136|Mr. Smith Goes to Washington (1939)|01-Jan-1939|8|225,453,506,704,715,750,836,854,974,1038,1563,1574,1824,2262,2383,2506,2529,2543,2561,2926,2965,3018,3374,3432,3478,3514,3558,3621,3734,3735,4048,4170,4185,4245,4389,4490,4514,4519,4537,4609,4669,4774,5320,5485,5607,5660,5676,5735,5835,5836,5919,6021,6188,6393,6509,6601,6790,7071,7457,7881,8272,8686,9149,9158,9177,9359,9602,9676,9885,10221,10531,10586,10633,10648,10649,10901,10996,11116,11192,11418,11445,11588,11781,11822,11823,11901,11946,12235,12284,12524,12597,12765,13001,13134,13225,13265,13405,13414,13451,13456,13652,13902,14162,14367,14535,14536,14704,14715,14721,14753,14793,14824,15110,15224,15333,15335,15355,15536,15569,15631,15639,15717,16217,16286,16430,16452,16545,16891,16997,17000,18037,18124,18126,18205,18276,18451,18630,18671,19128,19424,19426,19614,20570,20605,20915,21143,21164,21185,21235,21240,21305,21324,21330,21364,21412,21511,21619,21784,21911,21915,21990,22054,22108,22110,22345,22377,22468,22684,23160,23186,23218,23264,23387,23418,23482,23492,23495,23496,23497,23529,23868,24105,24407,25009,25190,25485,25882,26338,26850,26875,26974,27022,27050,27249,27428,27734,27742,27941,28394,28584,28764,28816,28923,29006,30589,31126,31280,31458,31566,33130,35309,35586,35932,35996,36402,36433|
137|Big Night (1996)|20-Sep-1996|8|556,581,1484,2027,3174,3301,3595,3841,10166,11250,14859,16533,19894,19979,20224,22592,24821,26173,27816,28338,29130,30065,30654,34061,34504,34951,35625|
138|D3: The Mighty Ducks (1996)|04-Oct-1996|4,5|69,2570,2572,4249,4799,4932,5369,5928,6080,6772,9169,9794,10768,11486,11690,11780,12604,13287,16397,16641,16781,16829,18315,19558,19613,20082,20101,20170,21964,22180,23078,23648,23818,23888,24321,24409,25545,26065,27102,28269,29368,30020,30388,30468,30583,32379,32923,36248|
139|Love Bug, The (1969)|01-Jan-1969|4,5||
140|Homeward Bound: The Incredible Journey (1993)|01-Jan-1993|2,4|223,390,1543,1705,3877,5079,6684,7491,9582,9634,10540,13640,14241,14376,15032,17575,18321,18863,19256,21077,21918,21929,22056,23668,26762,28243,29055,30202,30914,31656,31893,32213,33176,33884,34758,34944,35484,36155|
141|20,000 Leagues Under the Sea (1954)|01-Jan-1954|2,4,9,15|940,1281,2003,2429,2795,4528,5098,5397,6056,7900,8353,8621,8881,9504,9723,11787,12689,13154,13365,13499,13508,14055,14225,15440,15718,16496,17351,18439,18941,19319,21471,21869,23024,23055,23943,24593,32257,32985|
142|Bedknobs and Broomsticks (1971)|01-Jan-1971|2,4,12|362,930,1023,1145,2669,2796,2958,5577,5651,6729,6781,6913,7421,8169,8582,10192,10821,11021,11447,12594,12624,13813,13901,14032,14591,14707,14738,16524,16810,16915,17307,18199,20886,21002,22356,22451,23612,23622,24390,24450,25706,28949,30865,31071,31435,32444,32789,32846,34477|
143|Sound of Music, The (1965)|01-Jan-1965|12||
144|Die Hard (1988)|01-Jan-1988|1,16|802,1614,2082,2177,2315,2668,2894,3044,3145,3975,4012,5245,6106,6181,8223,8279,8343,8400,8761,9601,10539,10984,11530,12501,12507,12902,12919,12937,13454,13971,13991,17110,17292,17589,17661,17716,18698,18865,18980,19912,20402,22742,22945,23126,23234,23810,24097,24214,24261,24783,25138,25321,25542,26119,26540,27752,28267,28530,29212,29631,30044,30946,31529,33390,33727,35333,35568|
145|Lawnmower Man, The (1992)|01-Jan-1992|1,15,16||
146|Unhook the Stars (1996)|30-Oct-1996|8|1856,2362,4503,5039,5674,7901,8083,10335,12372,13227,15175,18006,19310,20385,20592,22211,23991,24374,24736,28620,29750,30411,31041,31103,34092,35523,36354|
147|Long Kiss Goodnight, The (1996)|05-Oct-1996|1,16||
148|Ghost and the Darkness, The (1996)|11-Oct-1996|1,2||
149|Jude (1996)|01-Nov-1996|8|209,770,2306,2325,4541,4983,5116,5912,6426,7273,10512,11223,11403,12476,14692,14743,16183,19225,19781,20223,21162,21994,22253,22635,25918,27782,29081,29658,32613,33883,34177,35649,36202,36372|
150|Swingers (1996)|18-Oct-1996|5,8|42,163,325,846,1838,5863,5889,6379,6960,7744,8569,9070,9186,9213,9262,11321,11457,11685,13128,13208,14189,15416,15435,15675,16530,17544,18775,20002,20152,20831,22012,22246,22826,22920,22921,23249,26191,26917,27047,28172,28590,28970,29129,29977,30289,30430,30744,30802,30858,31038,31175,31352,31675,31689,31703,32165,32829,33375,33858,33961,34030,34031,34528,34820,35002,35059,36422|
151|Willy Wonka and the Chocolate Factory (1971)|01-Jan-1971|2,4,5||
152|Sleeper (1973)|01-Jan-1973|5,15|322,876,1430,3307,4574,4643,7713,8268,10045,11038,11601,11954,14224,14790,15226,15637,16351,17591,17826,18197,18910,19232,19471,28368,29049,30367,32206,33579,34750|
153|Fish Called Wanda, A (1988)|01-Jan-1988|5||
154|Monty Python's Life of Brian (1979)|01-Jan-1979|5||
155|Dirty Dancing (1987)|01-Jan-1987|12,14|600,633,1183,2822,3304,3317,4286,4418,6122,7279,7676,8477,8559,11236,12054,12079,13848,15704,15954,16807,16960,17237,17965,18413,21701,23483,23753,25758,26166,28660,28715,28728,29058,30067,30328,33775,34247,34972,35607|
156|Reservoir Dogs (1992)|01-Jan-1992|6,16|1082,1558,2655,2920,3035,4651,9214,11634,13714,17341,17787,19273,19439,20295,20986,21227,21234,21862,22248,22649,23195,24443,26614,30351,30903,35157|
157|Platoon (1986)|01-Jan-1986|8,17|59,1213,1216,1648,2201,3573,3586,4040,5092,5249,5677,5830,6369,6417,6473,6753,7377,7804,8305,8310,9111,9919,11139,11446,13857,14642,14705,14784,15739,16118,16294,16852,17298,18113,19609,20178,20309,21085,21459,21564,22058,22317,22859,23747,23795,32922,33975|
158|Weekend at Bernie's (1989)|01-Jan-1989|5|642,1143,1588,2271,3199,3309,3513,3876,4732,4836,5474,7169,8114,9194,9540,10257,10361,10483,11972,12184,13917,14455,15263,16367,17394,17943,19228,19546,20538,20745,21865,22707,23409,24306,25660,25947,27521,28611,29208,30194,30530,31119,31149,31164,33054,34022,34448,35062,35082,35872|
159|Basic Instinct (1992)|01-Jan-1992|13,16|581,689,1696,1856,3138,3144,6059,6196,6248,6378,6695,9211,9734,12054,12403,12454,13016,13080,14551,14626,14751,15768,17638,17824,18305,18379,19070,19194,19306,19560,20912,21495,22306,23118,23680,24590,25409,25467,25794,25878,26988,27163,28750,28828,29970,30112,31223,31420,31539,33945,34289,34562,35121,35600|
160|Glengarry Glen Ross (1992)|01-Jan-1992|8|355,655,1047,3075,3876,4008,6298,9408,11236,12783,12864,13570,16945,18023,19055,20889,21003,26733,28495,33126|
161|Top Gun (1986)|01-Jan-1986|1,14|2401,3569,4074,4905,6476,7735,8223,10416,10518,10682,10931,11279,11851,12226,17166,17458,17503,18837,19258,20304,20681,21005,21419,21558,22340,22587,28144,30264,31922,33989,34186,36135|
162|On Golden Pond (1981)|01-Jan-1981|8|4274,7343,7904,12565,14744,19472,28357,29562|
163|Return of the Pink Panther, The (1974)|01-Jan-1974|5||
164|Abyss, The (1989)|01-Jan-1989|1,2,15,16||
165|Jean de Florette (1986)|01-Jan-1986|8|862,1644,1755,1779,3176,3716,5674,6069,6310,7556,14312,14914,15480,16444,16976,18771,20996,21831,27586,31142,31344,31813|
166|Manon of the Spring (Manon des sources) (1986)|01-Jan-1986|8||
167|Private Benjamin (1980)|01-Jan-1980|5|204,784,1193,2640,2916,4717,6367,8684,8830,9130,9290,9813,13019,13065,14001,16003,16140,16756,16762,16801,18867,20982,21184,23289,23356,23572,23626,23679,24013,24428,24617,24873,24904,25422,25439,26034,26337,26509,26687,28486,29166,29216,29440,29669,29690,30283,30554,31636,31803,33360,34866,35163,36505|
168|Monty Python and the Holy Grail (1974)|01-Jan-1974|5||
169|Wrong Trousers, The (1993)|01-Jan-1993|3,5||
170|Cinema Paradiso (1988)|01-Jan-1988|5,8,14||
171|Delicatessen (1991)|01-Jan-1991|5,15|874,1350,1572,1775,3425,3426,5525,6136,7251,7399,10126,10884,12495,14275,16840,17135,17420,17663,19372,22319,22988,24696,26802,27770,30465,30789,33350,35840|
172|Empire Strikes Back, The (1980)|01-Jan-1980|1,2,8,14,15,17||
173|Princess Bride, The (1987)|01-Jan-1987|1,2,5,14||
174|Raiders of the Lost Ark (1981)|01-Jan-1981|1,2|685,3087,3190,3705,3907,5768,6334,6600,7003,7086,7383,7586,7605,8190,8534,8900,9319,9337,9410,9928,10131,10222,10276,11305,11383,12250,12408,12862,12899,12945,14085,15292,15424,15869,17154,18261,18428,18493,18612,18661,18815,20030,20211,20296,20970,21774,21787,21941,23099,23549,23668,24983,32127|
175|Brazil (1985)|01-Jan-1985|15|770,1376,2601,2680,4413,4525,4756,5426,5463,5650,7076,7237,7414,7832,8202,8673,8858,9526,9743,10166,10298,10660,10832,11222,11252,11524,11567,13027,14745,15170,16050,16440,16543,16993,17702,17833,17987,18023,18057,18138,18670,19644,22913,23307,27052,27613,27794,28788,29055,29518,29619,29686,32886,33391,33720,34929,36077|
176|Aliens (1986)|01-Jan-1986|1,15,16,17|686,1567,1832,6871,9770,9778,10232,11505,12817,14288,14333,14572,15227,17254,17783,18501,19078,19226,21213,22283,22378,23557,24360,26930,26933,27452,28872,29542,29651,29953,33065,34399,36084|
177|Good, The Bad and The Ugly, The (1966)|01-Jan-1966|1,18||
178|12 Angry Men (1957)|01-Jan-1957|8|1078,1470,1877,2163,4186,7080,7343,8533,11676,12030,14084,16133,19752,21413,21707,23150,23402,23572|
179|Clockwork Orange, A (1971)|01-Jan-1971|15||
180|Apocalypse Now (1979)|01-Jan-1979|8,17|1494,2267,2433,3094,3312,3422,4545,4546,4547,4548,6354,6734,6946,7176,7383,7407,7751,8294,8615,9150,10249,11339,11585,11837,12734,12930,13370,14048,14229,14853,16294,16762,17539,17690,18538,18629,18914,19127,19214,19238,19508,20079,20309,20310,21089,21473,21564,22081,22725,23034,23238,23811,24358,24747,26375,26479,26873,30047,30955,36431|
181|Return of the Jedi (1983)|14-Mar-1997|1,2,14,15,17||
182|GoodFellas (1990)|01-Jan-1990|6,8||
183|Alien (1979)|01-Jan-1979|1,11,15,16|943,10166,10537,12189,17882,20681,21184,26539,29790,36084|
184|Army of Darkness (1993)|01-Jan-1993|1,2,5,11,15||
185|Psycho (1960)|01-Jan-1960|11,14,16|207,297,459,940,1078,3481,5437,5914,6564,7229,7281,7994,10019,10917,11514,11849,12052,14430,14708,15243,15390,16687,16859,17401,19824,21950,25549,29046,29671,31025,32179,32739,32827,35670,35980|
186|Blues Brothers, The (1980)|01-Jan-1980|1,5,12||
187|Godfather: Part II, The (1974)|01-Jan-1974|1,6,8||
188|Full Metal Jacket (1987)|01-Jan-1987|1,8,17|95,210,442,981,1046,1167,1449,1587,2071,2272,3040,3380,3840,3902,4081,4254,4604,4605,5032,5072,5087,5269,5314,5372,6251,6466,6643,6652,6734,7340,7513,7538,8046,8481,8583,9108,9276,9354,9459,9467,9609,9620,9650,9690,9784,10071,10103,10107,10108,10330,10350,10363,10427,10937,12148,12304,12485,12510,12820,13345,13374,13421,14347,14452,15024,15062,15111,15238,15251,15282,15283,15389,15697,15759,16186,16290,16437,16661,16991,17434,17579,19108,19643,19702,20232,20593,20714,20802,20850,20865,21145,21598,21769,21927,22024,22162,22630,22677,23388,23665,23682,24047,24143,24313,28880,29755,30715,30960,34885|
189|Grand Day Out, A (1992)|01-Jan-1992|3,5||
190|Henry V (1989)|01-Jan-1989|8,17|675,1056,2017,2417,2559,3356,3508,4148,4352,6100,6410,7032,7949,8717,8796,10166,10525,10553,10657,10660,10795,11020,11561,12585,13844,14512,15008,17074,17929,18334,19959,20159,20346,20562,20572,21032,21288,23041,23560,23845,24046,24333,24653,24654,27568,31905,35438|
